code,address
4273025043,강원도 횡성군 횡성읍 학곡리
4273025044,강원도 횡성군 횡성읍 가담리
4273025045,강원도 횡성군 횡성읍 추동리
4273025046,강원도 횡성군 횡성읍 정암리
4273031000,강원도 횡성군 우천면
4273031021,강원도 횡성군 우천면 두곡리
4273031022,강원도 횡성군 우천면 용둔리
4273031023,강원도 횡성군 우천면 산전리
4273031024,강원도 횡성군 우천면 상하가리
4273031025,강원도 횡성군 우천면 정금리
4273031026,강원도 횡성군 우천면 하궁리
4273031027,강원도 횡성군 우천면 상대리
4273031028,강원도 횡성군 우천면 하대리
4273031029,강원도 횡성군 우천면 오원리
4273031030,강원도 횡성군 우천면 백달리
4273031031,강원도 횡성군 우천면 우항리
4273031032,강원도 횡성군 우천면 양적리
4273031033,강원도 횡성군 우천면 법주리
4273031034,강원도 횡성군 우천면 문암리
4273032000,강원도 횡성군 안흥면
4273032021,강원도 횡성군 안흥면 안흥리
4273032022,강원도 횡성군 안흥면 가천리
4273032023,강원도 횡성군 안흥면 송한리
4273032024,강원도 횡성군 안흥면 상안리
4273032025,강원도 횡성군 안흥면 지구리
4273032026,강원도 횡성군 안흥면 소사리
4273032027,강원도 횡성군 안흥면 성산리
4273033000,강원도 횡성군 둔내면
4273033021,강원도 횡성군 둔내면 현천리
4273033022,강원도 횡성군 둔내면 둔방내리
4273033023,강원도 횡성군 둔내면 영랑리
4273033024,강원도 횡성군 둔내면 조항리
4273033025,강원도 횡성군 둔내면 우용리
4273033026,강원도 횡성군 둔내면 두원리
4273033027,강원도 횡성군 둔내면 자포곡리
4273033028,강원도 횡성군 둔내면 석문리
4273033029,강원도 횡성군 둔내면 삽교리
4273033030,강원도 횡성군 둔내면 마암리
4273033031,강원도 횡성군 둔내면 화동리
4273033032,강원도 횡성군 둔내면 궁종리
4273033033,강원도 횡성군 둔내면 태기리
4273034000,강원도 횡성군 갑천면
4273034021,강원도 횡성군 갑천면 중금리
4273034022,강원도 횡성군 갑천면 부동리
4273034023,강원도 횡성군 갑천면 화전리
4273034024,강원도 횡성군 갑천면 구방리
4273034025,강원도 횡성군 갑천면 포동리
4273034026,강원도 횡성군 갑천면 매일리
4273034027,강원도 횡성군 갑천면 하대리
4273034028,강원도 횡성군 갑천면 상대리
4273034029,강원도 횡성군 갑천면 율동리
4273034030,강원도 횡성군 갑천면 삼거리
4273034031,강원도 횡성군 갑천면 전촌리
4273034032,강원도 횡성군 갑천면 추동리
4273034033,강원도 횡성군 갑천면 대관대리
4273034034,강원도 횡성군 갑천면 병지방리
4273035000,강원도 횡성군 청일면
4273035021,강원도 횡성군 청일면 봉명리
4273035022,강원도 횡성군 청일면 속실리
4273035023,강원도 횡성군 청일면 춘당리
4273035024,강원도 횡성군 청일면 유동리
4273035025,강원도 횡성군 청일면 초현리
4273035026,강원도 횡성군 청일면 유평리
4273035027,강원도 횡성군 청일면 갑천리
4273035028,강원도 횡성군 청일면 고시리
4273035029,강원도 횡성군 청일면 신대리
4273036000,강원도 횡성군 공근면
4273036021,강원도 횡성군 공근면 상동리
4273036022,강원도 횡성군 공근면 부창리
4273036023,강원도 횡성군 공근면 어둔리
4273036024,강원도 횡성군 공근면 공근리
4273036025,강원도 횡성군 공근면 가곡리
4273036026,강원도 횡성군 공근면 삼배리
4273036027,강원도 횡성군 공근면 청곡리
4273036028,강원도 횡성군 공근면 행정리
4273036029,강원도 횡성군 공근면 상창봉리
4273036030,강원도 횡성군 공근면 창봉리
4273036031,강원도 횡성군 공근면 도곡리
4273036032,강원도 횡성군 공근면 초원리
4273036033,강원도 횡성군 공근면 학담리
4273036034,강원도 횡성군 공근면 매곡리
4273036035,강원도 횡성군 공근면 오산리
4273036036,강원도 횡성군 공근면 수백리
4273036037,강원도 횡성군 공근면 덕촌리
4273036038,강원도 횡성군 공근면 신촌리
4273037000,강원도 횡성군 서원면
4273037021,강원도 횡성군 서원면 창촌리
4273037022,강원도 횡성군 서원면 압곡리
4273037023,강원도 횡성군 서원면 옥계리
4273037024,강원도 횡성군 서원면 석화리
4273037025,강원도 횡성군 서원면 유현리
4273037026,강원도 횡성군 서원면 금대리
4273038000,강원도 횡성군 강림면
4273038021,강원도 횡성군 강림면 강림리
4273038022,강원도 횡성군 강림면 부곡리
4273038023,강원도 횡성군 강림면 월현리
4275000000,강원도 영월군
4275025000,강원도 영월군 영월읍
4275025021,강원도 영월군 영월읍 영흥리
4275025022,강원도 영월군 영월읍 하송리
4275025023,강원도 영월군 영월읍 방절리
4275025024,강원도 영월군 영월읍 덕포리
4275025025,강원도 영월군 영월읍 삼옥리
4275025026,강원도 영월군 영월읍 거운리
4275025027,강원도 영월군 영월읍 문산리
4275025028,강원도 영월군 영월읍 연하리
4275025029,강원도 영월군 영월읍 정양리
4275025030,강원도 영월군 영월읍 팔괴리
4275025031,강원도 영월군 영월읍 흥월리
4275025300,강원도 영월군 상동읍
4275025321,강원도 영월군 상동읍 내덕리
4275025322,강원도 영월군 상동읍 구래리
4275025323,강원도 영월군 상동읍 천평리
4275025324,강원도 영월군 상동읍 덕구리
4275031200,강원도 영월군 산솔면
4275031221,강원도 영월군 산솔면 녹전리
4275031222,강원도 영월군 산솔면 직동리
4275031223,강원도 영월군 산솔면 이목리
4275031224,강원도 영월군 산솔면 화원리
4275031225,강원도 영월군 산솔면 연상리
4275031226,강원도 영월군 산솔면 석항리
4275032500,강원도 영월군 김삿갓면
4275032521,강원도 영월군 김삿갓면 진별리
4275032522,강원도 영월군 김삿갓면 각동리
4275032523,강원도 영월군 김삿갓면 대야리
4275032524,강원도 영월군 김삿갓면 옥동리
4275032525,강원도 영월군 김삿갓면 예밀리
4275032526,강원도 영월군 김삿갓면 주문리
4275032527,강원도 영월군 김삿갓면 와석리
4275032528,강원도 영월군 김삿갓면 외룡리
4275032529,강원도 영월군 김삿갓면 내리
4275033000,강원도 영월군 북면
4275033021,강원도 영월군 북면 마차리
4275033022,강원도 영월군 북면 문곡리
4275033023,강원도 영월군 북면 연덕리
4275033024,강원도 영월군 북면 공기리
4275033025,강원도 영월군 북면 덕상리
4275034000,강원도 영월군 남면
4275034021,강원도 영월군 남면 연당리
4275034022,강원도 영월군 남면 창원리
4275034023,강원도 영월군 남면 토교리
4275034024,강원도 영월군 남면 광천리
4275034025,강원도 영월군 남면 조전리
4275034026,강원도 영월군 남면 북쌍리
4275035500,강원도 영월군 한반도면
4275035521,강원도 영월군 한반도면 옹정리
4275035522,강원도 영월군 한반도면 광전리
4275035523,강원도 영월군 한반도면 신천리
4275035524,강원도 영월군 한반도면 후탄리
4275035525,강원도 영월군 한반도면 쌍용리
4275036000,강원도 영월군 주천면
4275036021,강원도 영월군 주천면 주천리
4275036022,강원도 영월군 주천면 판운리
4275036023,강원도 영월군 주천면 도천리
4275036024,강원도 영월군 주천면 신일리
4275036025,강원도 영월군 주천면 금마리
4275036026,강원도 영월군 주천면 용석리
4275038000,강원도 영월군 무릉도원면
4275038021,강원도 영월군 무릉도원면 무릉리
4275038022,강원도 영월군 무릉도원면 법흥리
4275038023,강원도 영월군 무릉도원면 도원리
4275038024,강원도 영월군 무릉도원면 운학리
4275038025,강원도 영월군 무릉도원면 두산리
4276000000,강원도 평창군
4276025000,강원도 평창군 평창읍
4276025021,강원도 평창군 평창읍 상리
4276025022,강원도 평창군 평창읍 중리
4276025023,강원도 평창군 평창읍 하리
4276025024,강원도 평창군 평창읍 천변리
4276025025,강원도 평창군 평창읍 종부리
4276025026,강원도 평창군 평창읍 노론리
4276025027,강원도 평창군 평창읍 이곡리
4276025028,강원도 평창군 평창읍 조동리
4276025029,강원도 평창군 평창읍 고길리
4276025030,강원도 평창군 평창읍 지동리
4276025031,강원도 평창군 평창읍 유동리
4276025032,강원도 평창군 평창읍 약수리
4276025033,강원도 평창군 평창읍 조둔리
4276025034,강원도 평창군 평창읍 천동리
4276025035,강원도 평창군 평창읍 도돈리
4276025036,강원도 평창군 평창읍 마지리
4276025037,강원도 평창군 평창읍 응암리
4276025038,강원도 평창군 평창읍 대상리
4276025039,강원도 평창군 평창읍 대하리
4276025040,강원도 평창군 평창읍 입탄리
4276025041,강원도 평창군 평창읍 향동리
4276025042,강원도 평창군 평창읍 여만리
4276025043,강원도 평창군 평창읍 후평리
4276025044,강원도 평창군 평창읍 주진리
4276025045,강원도 평창군 평창읍 용항리
4276025046,강원도 평창군 평창읍 임하리
4276025047,강원도 평창군 평창읍 계장리
4276025048,강원도 평창군 평창읍 다수리
4276025049,강원도 평창군 평창읍 하일리
4276025050,강원도 평창군 평창읍 원당리
4276025051,강원도 평창군 평창읍 뇌운리
4276031000,강원도 평창군 미탄면
4276031021,강원도 평창군 미탄면 창리
4276031022,강원도 평창군 미탄면 율치리
4276031023,강원도 평창군 미탄면 회동리
4276031024,강원도 평창군 미탄면 평안리
4276031025,강원도 평창군 미탄면 백운리
4276031026,강원도 평창군 미탄면 한탄리
4276031027,강원도 평창군 미탄면 기화리
4276031028,강원도 평창군 미탄면 마하리
4276031029,강원도 평창군 미탄면 수청리
4276032000,강원도 평창군 방림면
4276032021,강원도 평창군 방림면 방림리
4276032022,강원도 평창군 방림면 운교리
4276032023,강원도 평창군 방림면 계촌리
4276033000,강원도 평창군 대화면
4276033021,강원도 평창군 대화면 대화리
4276033022,강원도 평창군 대화면 신리
4276033023,강원도 평창군 대화면 개수리
4276033024,강원도 평창군 대화면 상안미리
4276033025,강원도 평창군 대화면 하안미리
4276034000,강원도 평창군 봉평면
4276034021,강원도 평창군 봉평면 창동리
4276034022,강원도 평창군 봉평면 평촌리
4276034023,강원도 평창군 봉평면 유포리
4276034024,강원도 평창군 봉평면 진조리
4276034025,강원도 평창군 봉평면 면온리
4276034026,강원도 평창군 봉평면 무이리
4276034027,강원도 평창군 봉평면 흥정리
4276034028,강원도 평창군 봉평면 원길리
4276034029,강원도 평창군 봉평면 덕거리
4276035000,강원도 평창군 용평면
4276035021,강원도 평창군 용평면 용전리
4276035022,강원도 평창군 용평면 이목정리
4276035023,강원도 평창군 용평면 속사리
4276035024,강원도 평창군 용평면 노동리
4276035025,강원도 평창군 용평면 도사리
4276035026,강원도 평창군 용평면 백옥포리
4276035027,강원도 평창군 용평면 장평리
4276035028,강원도 평창군 용평면 재산리
4276036000,강원도 평창군 진부면
4276036021,강원도 평창군 진부면 하진부리
4276036022,강원도 평창군 진부면 상진부리
4276036023,강원도 평창군 진부면 송정리
4276036024,강원도 평창군 진부면 두일리
4276036025,강원도 평창군 진부면 척천리
4276036026,강원도 평창군 진부면 탑동리
4276036027,강원도 평창군 진부면 동산리
4276036028,강원도 평창군 진부면 간평리
4276036029,강원도 평창군 진부면 상월오개리
4276036030,강원도 평창군 진부면 거문리
4276036031,강원도 평창군 진부면 신기리
4276036032,강원도 평창군 진부면 봉산리
4276036033,강원도 평창군 진부면 마평리
4276036034,강원도 평창군 진부면 수항리
4276036035,강원도 평창군 진부면 화의리
4276036036,강원도 평창군 진부면 막동리
4276036037,강원도 평창군 진부면 장전리
4276036038,강원도 평창군 진부면 호명리
4276038000,강원도 평창군 대관령면
4276038021,강원도 평창군 대관령면 유천리
4276038022,강원도 평창군 대관령면 병내리
4276038023,강원도 평창군 대관령면 차항리
4276038024,강원도 평창군 대관령면 횡계리
4276038025,강원도 평창군 대관령면 수하리
4276038026,강원도 평창군 대관령면 용산리
4277000000,강원도 정선군
4277025000,강원도 정선군 정선읍
4277025021,강원도 정선군 정선읍 봉양리
4277025022,강원도 정선군 정선읍 북실리
4277025023,강원도 정선군 정선읍 덕송리
4277025024,강원도 정선군 정선읍 애산리
4277025025,강원도 정선군 정선읍 신월리
4277025026,강원도 정선군 정선읍 덕우리
4277025027,강원도 정선군 정선읍 여탄리
4277025028,강원도 정선군 정선읍 회동리
4277025029,강원도 정선군 정선읍 용탄리
4277025030,강원도 정선군 정선읍 광하리
4277025031,강원도 정선군 정선읍 귤암리
4277025032,강원도 정선군 정선읍 가수리
4277025300,강원도 정선군 고한읍
4277025321,강원도 정선군 고한읍 고한리
4277025600,강원도 정선군 사북읍
4277025621,강원도 정선군 사북읍 직전리
4277025622,강원도 정선군 사북읍 사북리
4277025900,강원도 정선군 신동읍
4277025921,강원도 정선군 신동읍 예미리
4277025922,강원도 정선군 신동읍 천포리
4277025923,강원도 정선군 신동읍 조동리
4277025924,강원도 정선군 신동읍 방제리
4277025925,강원도 정선군 신동읍 가사리
4277025926,강원도 정선군 신동읍 고성리
4277025927,강원도 정선군 신동읍 덕천리
4277025928,강원도 정선군 신동읍 운치리
4277032000,강원도 정선군 남면
4277032021,강원도 정선군 남면 문곡리
4277032022,강원도 정선군 남면 무릉리
4277032023,강원도 정선군 남면 유평리
4277032024,강원도 정선군 남면 낙동리
4277032025,강원도 정선군 남면 광덕리
4277034000,강원도 정선군 북평면
4277034021,강원도 정선군 북평면 장열리
4277034022,강원도 정선군 북평면 북평리
4277034023,강원도 정선군 북평면 남평리
4277034024,강원도 정선군 북평면 문곡리
4277034025,강원도 정선군 북평면 나전리
4277034026,강원도 정선군 북평면 숙암리
4277035000,강원도 정선군 임계면
4277035021,강원도 정선군 임계면 가목리
4277035022,강원도 정선군 임계면 도전리
4277035023,강원도 정선군 임계면 직원리
4277035024,강원도 정선군 임계면 임계리
4277035025,강원도 정선군 임계면 송계리
4277035026,강원도 정선군 임계면 봉산리
4277035027,강원도 정선군 임계면 낙천리
4277035028,강원도 정선군 임계면 용산리
4277035030,강원도 정선군 임계면 덕암리
4277035031,강원도 정선군 임계면 고양리
4277035032,강원도 정선군 임계면 반천리
4277035034,강원도 정선군 임계면 문래리
4277036000,강원도 정선군 화암면
4277036021,강원도 정선군 화암면 화암리
4277036022,강원도 정선군 화암면 석곡리
4277036023,강원도 정선군 화암면 북동리
4277036024,강원도 정선군 화암면 몰운리
4277036025,강원도 정선군 화암면 건천리
4277036026,강원도 정선군 화암면 호촌리
4277036027,강원도 정선군 화암면 백전리
4277037000,강원도 정선군 여량면
4277037021,강원도 정선군 여량면 여량리
4277037022,강원도 정선군 여량면 유천리
4277037023,강원도 정선군 여량면 구절리
4277037024,강원도 정선군 여량면 남곡리
4277037025,강원도 정선군 여량면 고양리
4277037026,강원도 정선군 여량면 봉정리
4278000000,강원도 철원군
4278025000,강원도 철원군 철원읍
4278025021,강원도 철원군 철원읍 화지리
4278025022,강원도 철원군 철원읍 관전리
4278025023,강원도 철원군 철원읍 월하리
4278025024,강원도 철원군 철원읍 사요리
4278025025,강원도 철원군 철원읍 외촌리
4278025026,강원도 철원군 철원읍 율이리
4278025027,강원도 철원군 철원읍 내포리
4278025028,강원도 철원군 철원읍 중리
4278025029,강원도 철원군 철원읍 대마리
4278025030,강원도 철원군 철원읍 중세리
4278025031,강원도 철원군 철원읍 산명리
4278025032,강원도 철원군 철원읍 가단리
4278025033,강원도 철원군 철원읍 유정리
4278025034,강원도 철원군 철원읍 홍원리
4278025035,강원도 철원군 철원읍 독검리
4278025300,강원도 철원군 김화읍
4278025321,강원도 철원군 김화읍 학사리
4278025322,강원도 철원군 김화읍 읍내리
4278025323,강원도 철원군 김화읍 생창리
4278025324,강원도 철원군 김화읍 암정리
4278025325,강원도 철원군 김화읍 운장리
4278025326,강원도 철원군 김화읍 용양리
4278025327,강원도 철원군 김화읍 감봉리
4278025328,강원도 철원군 김화읍 청양리
4278025329,강원도 철원군 김화읍 도창리
4278025600,강원도 철원군 갈말읍
4278025621,강원도 철원군 갈말읍 신철원리
4278025622,강원도 철원군 갈말읍 지포리
4278025623,강원도 철원군 갈말읍 강포리
4278025624,강원도 철원군 갈말읍 군탄리
4278025625,강원도 철원군 갈말읍 문혜리
4278025626,강원도 철원군 갈말읍 내대리
4278025627,강원도 철원군 갈말읍 지경리
4278025628,강원도 철원군 갈말읍 토성리
4278025629,강원도 철원군 갈말읍 상사리
4278025630,강원도 철원군 갈말읍 동막리
4278025631,강원도 철원군 갈말읍 정연리
4278025900,강원도 철원군 동송읍
4278025921,강원도 철원군 동송읍 이평리
4278025922,강원도 철원군 동송읍 오덕리
4278025923,강원도 철원군 동송읍 장흥리
4278025924,강원도 철원군 동송읍 오지리
4278025925,강원도 철원군 동송읍 상노리
4278025926,강원도 철원군 동송읍 대위리
4278025927,강원도 철원군 동송읍 관우리
4278025928,강원도 철원군 동송읍 양지리
4278025929,강원도 철원군 동송읍 이길리
4278025930,강원도 철원군 동송읍 하갈리
4278025931,강원도 철원군 동송읍 중강리
4278025932,강원도 철원군 동송읍 강산리
4278031000,강원도 철원군 서면
4278031021,강원도 철원군 서면 자등리
4278031022,강원도 철원군 서면 와수리
4278032000,강원도 철원군 근남면
4278032021,강원도 철원군 근남면 육단리
4278032022,강원도 철원군 근남면 잠곡리
4278032023,강원도 철원군 근남면 사곡리
4278032024,강원도 철원군 근남면 양지리
4278032025,강원도 철원군 근남면 풍암리
4278032026,강원도 철원군 근남면 마현리
4278033000,강원도 철원군 근북면
4278033021,강원도 철원군 근북면 유곡리
4278033022,강원도 철원군 근북면 백덕리
4278033023,강원도 철원군 근북면 금곡리
4278033024,강원도 철원군 근북면 율목리
4278034000,강원도 철원군 근동면
4278034021,강원도 철원군 근동면 광삼리
4278034022,강원도 철원군 근동면 방통리
4278035000,강원도 철원군 원동면
4278035021,강원도 철원군 원동면 등대리
4278035022,강원도 철원군 원동면 송실리
4278035023,강원도 철원군 원동면 용연리
4278035024,강원도 철원군 원동면 세현리
4278036000,강원도 철원군 원남면
4278036021,강원도 철원군 원남면 개야리
4278036022,강원도 철원군 원남면 경상리
4278036023,강원도 철원군 원남면 죽대리
4278036024,강원도 철원군 원남면 백양리
4278036025,강원도 철원군 원남면 남둔리
4278036026,강원도 철원군 원남면 월봉리
4278036027,강원도 철원군 원남면 풍동리
4278036028,강원도 철원군 원남면 주파리
4278036029,강원도 철원군 원남면 구룡리
4278036030,강원도 철원군 원남면 노동리
4278036031,강원도 철원군 원남면 진현리
4278037000,강원도 철원군 임남면
4278037021,강원도 철원군 임남면 달전리
4278037022,강원도 철원군 임남면 과호리
4278037023,강원도 철원군 임남면 좌패리
4278037024,강원도 철원군 임남면 수동리
4279000000,강원도 화천군
4279025000,강원도 화천군 화천읍
4279025021,강원도 화천군 화천읍 아리
4279025022,강원도 화천군 화천읍 하리
4279025023,강원도 화천군 화천읍 중리
4279025024,강원도 화천군 화천읍 상리
4279025025,강원도 화천군 화천읍 신읍리
4279025026,강원도 화천군 화천읍 풍산리
4279025027,강원도 화천군 화천읍 동촌리
4279025028,강원도 화천군 화천읍 대이리
4279031000,강원도 화천군 간동면
4279031021,강원도 화천군 간동면 유촌리
4279031022,강원도 화천군 간동면 용호리
4279031023,강원도 화천군 간동면 간척리
4279031024,강원도 화천군 간동면 오음리
4279031025,강원도 화천군 간동면 방천리
4279031026,강원도 화천군 간동면 도송리
4279031027,강원도 화천군 간동면 구만리
4279032000,강원도 화천군 하남면
4279032021,강원도 화천군 하남면 원천리
4279032022,강원도 화천군 하남면 논미리
4279032023,강원도 화천군 하남면 계성리
4279032024,강원도 화천군 하남면 안평리
4279032025,강원도 화천군 하남면 위라리
4279032026,강원도 화천군 하남면 용암리
4279032027,강원도 화천군 하남면 삼화리
4279032028,강원도 화천군 하남면 거례리
4279032029,강원도 화천군 하남면 서오지리
4279033000,강원도 화천군 상서면
4279033021,강원도 화천군 상서면 신풍리
4279033022,강원도 화천군 상서면 신대리
4279033023,강원도 화천군 상서면 구운리
4279033024,강원도 화천군 상서면 장촌리
4279033025,강원도 화천군 상서면 파포리
4279033026,강원도 화천군 상서면 노동리
4279033027,강원도 화천군 상서면 부촌리
4279033028,강원도 화천군 상서면 산양리
4279033029,강원도 화천군 상서면 봉오리
4279033030,강원도 화천군 상서면 다목리
4279033031,강원도 화천군 상서면 마현리
4279034000,강원도 화천군 사내면
4279034021,강원도 화천군 사내면 사창리
4279034022,강원도 화천군 사내면 광덕리
4279034023,강원도 화천군 사내면 명월리
4279034024,강원도 화천군 사내면 용담리
4279034025,강원도 화천군 사내면 삼일리
4280000000,강원도 양구군
4280025000,강원도 양구군 양구읍
4280025021,강원도 양구군 양구읍 상리
4280025022,강원도 양구군 양구읍 중리
4280025023,강원도 양구군 양구읍 하리
4280025024,강원도 양구군 양구읍 송청리
4280025025,강원도 양구군 양구읍 수인리
4280025026,강원도 양구군 양구읍 웅진리
4280025027,강원도 양구군 양구읍 석현리
4280025028,강원도 양구군 양구읍 공리
4280025029,강원도 양구군 양구읍 학조리
4280025030,강원도 양구군 양구읍 이리
4280025031,강원도 양구군 양구읍 안대리
4280025032,강원도 양구군 양구읍 정림리
4280025033,강원도 양구군 양구읍 동수리
4280025034,강원도 양구군 양구읍 고대리
4280025035,강원도 양구군 양구읍 죽곡리
4280025036,강원도 양구군 양구읍 한전리
4280025037,강원도 양구군 양구읍 도사리
4280025038,강원도 양구군 양구읍 공수리
4280025039,강원도 양구군 양구읍 군량리
4280025040,강원도 양구군 양구읍 월명리
4280025041,강원도 양구군 양구읍 상무룡리
4280031500,강원도 양구군 국토정중앙면
4280031521,강원도 양구군 국토정중앙면 적리
4280031522,강원도 양구군 국토정중앙면 가오작리
4280031523,강원도 양구군 국토정중앙면 야촌리
4280031524,강원도 양구군 국토정중앙면 용하리
4280031525,강원도 양구군 국토정중앙면 청리
4280031526,강원도 양구군 국토정중앙면 송우리
4280031527,강원도 양구군 국토정중앙면 황강리
4280031528,강원도 양구군 국토정중앙면 창리
4280031529,강원도 양구군 국토정중앙면 도촌리
4280031530,강원도 양구군 국토정중앙면 구암리
4280031531,강원도 양구군 국토정중앙면 죽리
4280031532,강원도 양구군 국토정중앙면 심포리
4280031533,강원도 양구군 국토정중앙면 원리
4280031534,강원도 양구군 국토정중앙면 두무리
4280031535,강원도 양구군 국토정중앙면 명곶리
4280032000,강원도 양구군 동면
4280032021,강원도 양구군 동면 후곡리
4280032022,강원도 양구군 동면 지석리
4280032023,강원도 양구군 동면 원당리
4280032024,강원도 양구군 동면 덕곡리
4280032025,강원도 양구군 동면 임당리
4280032026,강원도 양구군 동면 팔랑리
4280032027,강원도 양구군 동면 월운리
4280032028,강원도 양구군 동면 비아리
4280032029,강원도 양구군 동면 사태리
4280033000,강원도 양구군 방산면
4280033021,강원도 양구군 방산면 현리
4280033022,강원도 양구군 방산면 오미리
4280033023,강원도 양구군 방산면 금악리
4280033024,강원도 양구군 방산면 장평리
4280033025,강원도 양구군 방산면 칠전리
4280033026,강원도 양구군 방산면 송현리
4280033027,강원도 양구군 방산면 고방산리
4280033028,강원도 양구군 방산면 천미리
4280033029,강원도 양구군 방산면 건솔리
4280034000,강원도 양구군 해안면
4280034021,강원도 양구군 해안면 현리
4280034022,강원도 양구군 해안면 오유리
4280034023,강원도 양구군 해안면 만대리
4280034024,강원도 양구군 해안면 월산리
4280034025,강원도 양구군 해안면 이현리
4280034026,강원도 양구군 해안면 후리
4281000000,강원도 인제군
4281025000,강원도 인제군 인제읍
4281025021,강원도 인제군 인제읍 상동리
4281025022,강원도 인제군 인제읍 남북리
4281025023,강원도 인제군 인제읍 합강리
4281025024,강원도 인제군 인제읍 덕산리
4281025025,강원도 인제군 인제읍 덕적리
4281025026,강원도 인제군 인제읍 원대리
4281025027,강원도 인제군 인제읍 귀둔리
4281025028,강원도 인제군 인제읍 가아리
4281025029,강원도 인제군 인제읍 가리산리
4281025030,강원도 인제군 인제읍 하추리
4281025031,강원도 인제군 인제읍 고사리
4281031000,강원도 인제군 남면
4281031021,강원도 인제군 남면 신남리
4281031022,강원도 인제군 남면 신풍리
4281031023,강원도 인제군 남면 어론리
4281031024,강원도 인제군 남면 부평리
4281031025,강원도 인제군 남면 갑둔리
4281031026,강원도 인제군 남면 정자리
4281031027,강원도 인제군 남면 남전리
4281031028,강원도 인제군 남면 관대리
4281031029,강원도 인제군 남면 신월리
4281031030,강원도 인제군 남면 상수내리
4281031031,강원도 인제군 남면 하수내리
4281031032,강원도 인제군 남면 수산리
4281031033,강원도 인제군 남면 소치리
4281032000,강원도 인제군 북면
4281032021,강원도 인제군 북면 원통리
4281032022,강원도 인제군 북면 월학리
4281032023,강원도 인제군 북면 한계리
4281032024,강원도 인제군 북면 용대리
4281033000,강원도 인제군 기린면
4281033021,강원도 인제군 기린면 현리
4281033022,강원도 인제군 기린면 북리
4281033023,강원도 인제군 기린면 서리
4281033024,강원도 인제군 기린면 방동리
4281033025,강원도 인제군 기린면 진동리
4281034000,강원도 인제군 서화면
4281034021,강원도 인제군 서화면 천도리
4281034022,강원도 인제군 서화면 서흥리
4281034023,강원도 인제군 서화면 서화리
4281034024,강원도 인제군 서화면 가전리
4281034025,강원도 인제군 서화면 심적리
4281034026,강원도 인제군 서화면 서희리
4281034027,강원도 인제군 서화면 장승리
4281035000,강원도 인제군 상남면
4281035021,강원도 인제군 상남면 상남리
4281035022,강원도 인제군 상남면 하남리
4281035023,강원도 인제군 상남면 미산리
4281035024,강원도 인제군 상남면 김부리
4282000000,강원도 고성군
4282025000,강원도 고성군 간성읍
4282025021,강원도 고성군 간성읍 하리
4282025022,강원도 고성군 간성읍 신안리
4282025023,강원도 고성군 간성읍 동호리
4282025024,강원도 고성군 간성읍 봉호리
4282025025,강원도 고성군 간성읍 상리
4282025026,강원도 고성군 간성읍 간촌리
4282025027,강원도 고성군 간성읍 교동리
4282025028,강원도 고성군 간성읍 해상리
4282025029,강원도 고성군 간성읍 광산리
4282025030,강원도 고성군 간성읍 어천리
4282025031,강원도 고성군 간성읍 장신리
4282025032,강원도 고성군 간성읍 진부리
4282025033,강원도 고성군 간성읍 탑동리
4282025034,강원도 고성군 간성읍 선유실리
4282025035,강원도 고성군 간성읍 금수리
4282025036,강원도 고성군 간성읍 탑현리
4282025037,강원도 고성군 간성읍 흘리
4282025300,강원도 고성군 거진읍
4282025321,강원도 고성군 거진읍 거진리
4282025322,강원도 고성군 거진읍 화포리
4282025323,강원도 고성군 거진읍 원당리
4282025324,강원도 고성군 거진읍 송정리
4282025325,강원도 고성군 거진읍 용하리
4282025326,강원도 고성군 거진읍 산북리
4282025327,강원도 고성군 거진읍 송강리
4282025328,강원도 고성군 거진읍 석문리
4282025329,강원도 고성군 거진읍 초계리
4282025330,강원도 고성군 거진읍 대대리
4282025331,강원도 고성군 거진읍 송죽리
4282025332,강원도 고성군 거진읍 반암리
4282025333,강원도 고성군 거진읍 송포리
4282025334,강원도 고성군 거진읍 봉평리
4282025335,강원도 고성군 거진읍 냉천리
4282025336,강원도 고성군 거진읍 오정리
4282025337,강원도 고성군 거진읍 자산리
4282031000,강원도 고성군 현내면
4282031021,강원도 고성군 현내면 대진리
4282031022,강원도 고성군 현내면 철통리
4282031023,강원도 고성군 현내면 초도리
4282031024,강원도 고성군 현내면 죽정리
4282031025,강원도 고성군 현내면 산학리
4282031026,강원도 고성군 현내면 화곡리
4282031027,강원도 고성군 현내면 마달리
4282031028,강원도 고성군 현내면 마차진리
4282031029,강원도 고성군 현내면 명파리
4282031030,강원도 고성군 현내면 배봉리
4282031032,강원도 고성군 현내면 검장리
4282031033,강원도 고성군 현내면 사천리
4282031034,강원도 고성군 현내면 송현리
4282031035,강원도 고성군 현내면 명호리
4282031036,강원도 고성군 현내면 송도진리
4282031037,강원도 고성군 현내면 제진리
4282031038,강원도 고성군 현내면 대강리
4282032000,강원도 고성군 죽왕면
4282032021,강원도 고성군 죽왕면 오호리
4282032022,강원도 고성군 죽왕면 향목리
4282032023,강원도 고성군 죽왕면 가진리
4282032024,강원도 고성군 죽왕면 공현진리
4282032025,강원도 고성군 죽왕면 오봉리
4282032026,강원도 고성군 죽왕면 인정리
4282032027,강원도 고성군 죽왕면 구성리
4282032028,강원도 고성군 죽왕면 마좌리
4282032029,강원도 고성군 죽왕면 삼포리
4282032030,강원도 고성군 죽왕면 야촌리
